109|第85届奥斯卡金像奖|2013|最佳原创剧本|提名|爱|oscar|2014-03-13 11:46:59.366036|2014-03-13 11:46:59.366036
110|第85届奥斯卡金像奖|2013|最佳原创剧本|提名|月亮升起之王国|oscar|2014-03-13 11:46:59.369690|2014-03-13 11:46:59.369690
111|第85届奥斯卡金像奖|2013|最佳原创剧本|提名|猎杀本·拉登|oscar|2014-03-13 11:46:59.372342|2014-03-13 11:46:59.372342
112|第85届奥斯卡金像奖|2013|最佳原创剧本|提名|航班|oscar|2014-03-13 11:46:59.375539|2014-03-13 11:46:59.375539
113|第85届奥斯卡金像奖|2013|最佳电影剪辑|获奖|逃离德黑兰|oscar|2014-03-13 11:46:59.379759|2014-03-13 11:46:59.379759
114|第85届奥斯卡金像奖|2013|最佳电影剪辑|提名|少年派的奇幻漂流|oscar|2014-03-13 11:46:59.384886|2014-03-13 11:46:59.384886
115|第85届奥斯卡金像奖|2013|最佳电影剪辑|提名|乌云背后的幸福线|oscar|2014-03-13 11:46:59.389165|2014-03-13 11:46:59.389165
116|第85届奥斯卡金像奖|2013|最佳电影剪辑|提名|林肯|oscar|2014-03-13 11:46:59.392064|2014-03-13 11:46:59.392064
117|第85届奥斯卡金像奖|2013|最佳电影剪辑|提名|猎杀本·拉登|oscar|2014-03-13 11:46:59.394595|2014-03-13 11:46:59.394595
118|第85届奥斯卡金像奖|2013|最佳原创音乐|获奖|少年派的奇幻漂流|oscar|2014-03-13 11:46:59.397452|2014-03-13 11:46:59.397452
119|第85届奥斯卡金像奖|2013|最佳原创音乐|提名|林肯|oscar|2014-03-13 11:46:59.399897|2014-03-13 11:46:59.399897
120|第85届奥斯卡金像奖|2013|最佳原创音乐|提名|安娜·卡列尼娜|oscar|2014-03-13 11:46:59.402261|2014-03-13 11:46:59.402261
121|第85届奥斯卡金像奖|2013|最佳原创音乐|提名|逃离德黑兰|oscar|2014-03-13 11:46:59.404745|2014-03-13 11:46:59.404745
122|第85届奥斯卡金像奖|2013|最佳原创音乐|提名|007：大破天幕杀机|oscar|2014-03-13 11:46:59.407528|2014-03-13 11:46:59.407528
123|第85届奥斯卡金像奖|2013|最佳外语片|获奖|爱|oscar|2014-03-13 11:46:59.411033|2014-03-13 11:46:59.411033
124|第85届奥斯卡金像奖|2013|最佳外语片|提名|战地巫师|oscar|2014-03-13 11:46:59.414414|2014-03-13 11:46:59.414414
125|第85届奥斯卡金像奖|2013|最佳外语片|提名|皇室风流史|oscar|2014-03-13 11:46:59.417083|2014-03-13 11:46:59.417083
126|第85届奥斯卡金像奖|2013|最佳外语片|提名|否|oscar|2014-03-13 11:46:59.419606|2014-03-13 11:46:59.419606
127|第85届奥斯卡金像奖|2013|最佳外语片|提名|孤筏重洋|oscar|2014-03-13 11:46:59.422143|2014-03-13 11:46:59.422143
128|第85届奥斯卡金像奖|2013|最佳音响效果|获奖|悲惨世界|oscar|2014-03-13 11:46:59.425072|2014-03-13 11:46:59.425072
129|第85届奥斯卡金像奖|2013|最佳音响效果|提名|逃离德黑兰|oscar|2014-03-13 11:46:59.428306|2014-03-13 11:46:59.428306
130|第85届奥斯卡金像奖|2013|最佳音响效果|提名|林肯|oscar|2014-03-13 11:46:59.430579|2014-03-13 11:46:59.430579
131|第85届奥斯卡金像奖|2013|最佳音响效果|提名|少年派的奇幻漂流|oscar|2014-03-13 11:46:59.433583|2014-03-13 11:46:59.433583
132|第85届奥斯卡金像奖|2013|最佳音响效果|提名|007：大破天幕杀机|oscar|2014-03-13 11:46:59.437201|2014-03-13 11:46:59.437201
133|第85届奥斯卡金像奖|2013|最佳原创歌曲|获奖|007：大破天幕杀机|oscar|2014-03-13 11:46:59.440668|2014-03-13 11:46:59.440668
134|第85届奥斯卡金像奖|2013|最佳原创歌曲|提名|泰迪熊|oscar|2014-03-13 11:46:59.443927|2014-03-13 11:46:59.443927
135|第85届奥斯卡金像奖|2013|最佳原创歌曲|提名|悲惨世界|oscar|2014-03-13 11:46:59.447102|2014-03-13 11:46:59.447102
136|第85届奥斯卡金像奖|2013|最佳原创歌曲|提名|少年派的奇幻漂流|oscar|2014-03-13 11:46:59.450427|2014-03-13 11:46:59.450427
137|第85届奥斯卡金像奖|2013|最佳原创歌曲|提名|寻找冰川|oscar|2014-03-13 11:46:59.453883|2014-03-13 11:46:59.453883
138|第85届奥斯卡金像奖|2013|最佳纪录长片|获奖|寻找小糖人|oscar|2014-03-13 11:46:59.456810|2014-03-13 11:46:59.456810
139|第85届奥斯卡金像奖|2013|最佳纪录长片|提名|5台破相机|oscar|2014-03-13 11:46:59.459855|2014-03-13 11:46:59.459855
140|第85届奥斯卡金像奖|2013|最佳纪录长片|提名|瘟疫求生指南|oscar|2014-03-13 11:46:59.462995|2014-03-13 11:46:59.462995
141|第85届奥斯卡金像奖|2013|最佳纪录长片|提名|守门人|oscar|2014-03-13 11:46:59.465460|2014-03-13 11:46:59.465460
142|第85届奥斯卡金像奖|2013|最佳纪录长片|提名|隐秘的战争|oscar|2014-03-13 11:46:59.468028|2014-03-13 11:46:59.468028
143|第85届奥斯卡金像奖|2013|最佳服装设计|获奖|安娜·卡列尼娜|oscar|2014-03-13 11:46:59.470880|2014-03-13 11:46:59.470880
144|第85届奥斯卡金像奖|2013|最佳服装设计|提名|悲惨世界|oscar|2014-03-13 11:46:59.473931|2014-03-13 11:46:59.473931
145|第85届奥斯卡金像奖|2013|最佳服装设计|提名|白雪公主之魔镜魔镜|oscar|2014-03-13 11:46:59.476833|2014-03-13 11:46:59.476833
146|第85届奥斯卡金像奖|2013|最佳服装设计|提名|林肯|oscar|2014-03-13 11:46:59.479367|2014-03-13 11:46:59.479367
147|第85届奥斯卡金像奖|2013|最佳服装设计|提名|白雪公主与猎人|oscar|2014-03-13 11:46:59.481841|2014-03-13 11:46:59.481841
148|第84届奥斯卡金像奖|2012|最佳电影剪辑|获奖|龙纹身的女孩|oscar|2014-03-13 11:47:00.332562|2014-03-13 11:47:00.332562
149|第84届奥斯卡金像奖|2012|最佳电影剪辑|提名|艺术家|oscar|2014-03-13 11:47:00.335419|2014-03-13 11:47:00.335419
150|第84届奥斯卡金像奖|2012|最佳电影剪辑|提名|雨果|oscar|2014-03-13 11:47:00.337735|2014-03-13 11:47:00.337735
151|第84届奥斯卡金像奖|2012|最佳电影剪辑|提名|点球成金|oscar|2014-03-13 11:47:00.339973|2014-03-13 11:47:00.339973
152|第84届奥斯卡金像奖|2012|最佳电影剪辑|提名|后人|oscar|2014-03-13 11:47:00.342320|2014-03-13 11:47:00.342320
153|第84届奥斯卡金像奖|2012|最佳原创音乐|获奖|艺术家|oscar|2014-03-13 11:47:00.345285|2014-03-13 11:47:00.345285
154|第84届奥斯卡金像奖|2012|最佳原创音乐|提名|丁丁历险记|oscar|2014-03-13 11:47:00.348915|2014-03-13 11:47:00.348915
155|第84届奥斯卡金像奖|2012|最佳原创音乐|提名|锅匠、裁缝、士兵、间谍|oscar|2014-03-13 11:47:00.351235|2014-03-13 11:47:00.351235
156|第84届奥斯卡金像奖|2012|最佳原创音乐|提名|战马|oscar|2014-03-13 11:47:00.353686|2014-03-13 11:47:00.353686
157|第84届奥斯卡金像奖|2012|最佳原创音乐|提名|雨果|oscar|2014-03-13 11:47:00.355998|2014-03-13 11:47:00.355998
158|第84届奥斯卡金像奖|2012|最佳影片|获奖|艺术家|oscar|2014-03-13 11:47:00.360064|2014-03-13 11:47:00.360064
159|第84届奥斯卡金像奖|2012|最佳影片|提名|生命之树|oscar|2014-03-13 11:47:00.362717|2014-03-13 11:47:00.362717
160|第84届奥斯卡金像奖|2012|最佳影片|提名|特别响，非常近|oscar|2014-03-13 11:47:00.365055|2014-03-13 11:47:00.365055
161|第84届奥斯卡金像奖|2012|最佳影片|提名|雨果|oscar|2014-03-13 11:47:00.368786|2014-03-13 11:47:00.368786
162|第84届奥斯卡金像奖|2012|最佳影片|提名|点球成金|oscar|2014-03-13 11:47:00.371598|2014-03-13 11:47:00.371598
163|第84届奥斯卡金像奖|2012|最佳影片|提名|后人|oscar|2014-03-13 11:47:00.374290|2014-03-13 11:47:00.374290
164|第84届奥斯卡金像奖|2012|最佳影片|提名|相助|oscar|2014-03-13 11:47:00.378094|2014-03-13 11:47:00.378094
165|第84届奥斯卡金像奖|2012|最佳影片|提名|午夜巴黎|oscar|2014-03-13 11:47:00.380590|2014-03-13 11:47:00.380590
166|第84届奥斯卡金像奖|2012|最佳影片|提名|战马|oscar|2014-03-13 11:47:00.384539|2014-03-13 11:47:00.384539
167|第84届奥斯卡金像奖|2012|最佳外语片|获奖|一次别离|oscar|2014-03-13 11:47:00.388246|2014-03-13 11:47:00.388246
168|第84届奥斯卡金像奖|2012|最佳外语片|提名|黑暗弥漫|oscar|2014-03-13 11:47:00.390968|2014-03-13 11:47:00.390968
169|第84届奥斯卡金像奖|2012|最佳外语片|提名|顽固份子|oscar|2014-03-13 11:47:00.393846|2014-03-13 11:47:00.393846
170|第84届奥斯卡金像奖|2012|最佳外语片|提名|脚注|oscar|2014-03-13 11:47:00.396423|2014-03-13 11:47:00.396423
171|第84届奥斯卡金像奖|2012|最佳外语片|提名|拉扎老师|oscar|2014-03-13 11:47:00.399334|2014-03-13 11:47:00.399334
172|第84届奥斯卡金像奖|2012|最佳原创剧本|获奖|午夜巴黎|oscar|2014-03-13 11:47:00.401921|2014-03-13 11:47:00.401921
173|第84届奥斯卡金像奖|2012|最佳原创剧本|提名|艺术家|oscar|2014-03-13 11:47:00.404436|2014-03-13 11:47:00.404436
174|第84届奥斯卡金像奖|2012|最佳原创剧本|提名|伴娘|oscar|2014-03-13 11:47:00.406771|2014-03-13 11:47:00.406771
175|第84届奥斯卡金像奖|2012|最佳原创剧本|提名|商海通牒|oscar|2014-03-13 11:47:00.409335|2014-03-13 11:47:00.409335
176|第84届奥斯卡金像奖|2012|最佳原创剧本|提名|一次别离|oscar|2014-03-13 11:47:00.411816|2014-03-13 11:47:00.411816
177|第84届奥斯卡金像奖|2012|最佳音响效果|获奖|雨果|oscar|2014-03-13 11:47:00.415242|2014-03-13 11:47:00.415242
178|第84届奥斯卡金像奖|2012|最佳音响效果|提名|点球成金|oscar|2014-03-13 11:47:00.417683|2014-03-13 11:47:00.417683
179|第84届奥斯卡金像奖|2012|最佳音响效果|提名|变形金刚3|oscar|2014-03-13 11:47:00.420227|2014-03-13 11:47:00.420227
180|第84届奥斯卡金像奖|2012|最佳音响效果|提名|战马|oscar|2014-03-13 11:47:00.423076|2014-03-13 11:47:00.423076
181|第84届奥斯卡金像奖|2012|最佳音响效果|提名|龙纹身的女孩|oscar|2014-03-13 11:47:00.425807|2014-03-13 11:47:00.425807
182|第84届奥斯卡金像奖|2012|最佳原创歌曲|获奖|布偶大电影里约大冒险|oscar|2014-03-13 11:47:00.428591|2014-03-13 11:47:00.428591
183|第84届奥斯卡金像奖|2012|最佳纪录长片|获奖|不败|oscar|2014-03-13 11:47:00.445409|2014-03-13 11:47:00.445409
184|第84届奥斯卡金像奖|2012|最佳纪录长片|提名|地狱归来人|oscar|2014-03-13 11:47:00.448057|2014-03-13 11:47:00.448057
185|第84届奥斯卡金像奖|2012|最佳纪录长片|提名|失乐园3：炼狱|oscar|2014-03-13 11:47:00.460766|2014-03-13 11:47:00.460766
186|第84届奥斯卡金像奖|2012|最佳纪录长片|提名|如果树倒下：一个地球解放阵线的故事|oscar|2014-03-13 11:47:00.463487|2014-03-13 11:47:00.463487
187|第84届奥斯卡金像奖|2012|最佳纪录长片|提名|皮娜|oscar|2014-03-13 11:47:00.466073|2014-03-13 11:47:00.466073
188|第84届奥斯卡金像奖|2012|最佳服装设计|获奖|艺术家|oscar|2014-03-13 11:47:00.468648|2014-03-13 11:47:00.468648
