1800|脑男|/uploads/poster/脑男/thumb_1_147_206_20130207040333741.jpg|8.1|泷本智行|生田斗真, 松雪泰子, 江口洋介|动作/科幻/悬疑|2013年02月09日|        东京都近郊接连发生无差别连续爆破事件。光天化日，众目睽睽之下，一辆正在行驶的公交车突然爆炸，车上乘客全部遇难，其中一名被割去舌头的女性其身上所捆绑的炸药正是这起惨剧的肇因。这一系列动机不明的异常案件引起警方相关部门的高度重视，性格粗鲁但热血正义的茶屋（江口洋介 饰）正是搜查组中的一员。        茶屋跟踪嫌疑人绿川纪子（二阶堂富美 饰）来到藏身地点，却目击绿川与另一个男人搏斗，随后炸毁藏身地逃走。那名男子（生田斗真 饰）被茶屋带回总部，除了知道他叫“铃木一郎”外，其他个人信息一概不明。此后铃木作为爆炸案的共犯接受精神鉴定。负责医生鹫谷真梨子（松雪泰子 饰）发现铃木迥异于常人，各项测试结果平均得令人难以置信，行为举止则如机器一般精密。这一切促使真梨子尝试调查铃木的过去。        经过一番追查，铃木那不为人知的黑暗身世渐渐浮出水面。他本名入陶大威，父母在他很小时便死于一场交通肇事逃逸事故。此后大威被家境富足的祖父入陶伦行（夏八木勋 饰）收养，然而祖父并未提供孙儿温暖的呵护，而是在他心中播下复仇与憎恨的种子。伦行利用大威超越常人的天才智商，将其打造训练成丧失感情被周遭称为“脑男”的杀人机器。为大威的悲剧经历所触动，真梨子无论如何希望帮这名青年找回失落已久的人性。与此同时，茶屋经过一系列的调查和推理后察觉，铃木之前似乎并非想要杀害嫌疑犯绿川。        不久之后，运送铃木的囚车遭到绿川纪子和水泽尤里亚（太田莉菜 饰）的袭击，她们此行的目的正是要将铃木从连环爆炸案的同伙名单中抹杀。争斗中铃木被水泽击中，囚车也被引爆，混乱中绿川和铃木趁机逃出。一周后，绿川劫持真梨子现身医院，警方将这座随时可能发生剧烈爆炸的建筑物团团围住。不久，铃木出现在绿川面前，盘根错节的恩怨，最后的决斗拉开序幕……|2014-03-13 11:32:27.801157|2014-03-13 11:32:27.801157|Nô Otoko
1801|黄色大象|/uploads/poster/黄色大象/thumb_1_147_206_20121026090947673.jpg|5.7|广木隆一|宫崎葵, 向井理, 滨田龙臣|剧情|2013年02月02日|        天真烂漫的妻利爱子（宫崎葵 饰）自幼体弱多病，因此她的童年多数在医院中度过。在住院期间，名为《黄色大象》的绘本陪伴她度过无数个枯燥乏味的日日夜夜。通过绘本，妻任凭脑中的幻想驰骋。在这一过程中，她仿佛也拥有能听懂周遭植物与动物说话的能力。        某个月圆之夜，妻结识了命中注定的男子。他叫无辜步（向井理 饰），是一个作品完全不畅销的小说家。身后刺着大鸟纹身的无辜，心中背负着常人无法了解的苦痛。只是这短暂的邂逅，便将二人的命运紧紧连接在一起。各自持有秘密的青年男女，携手走入婚姻的殿堂。婚后的日子平静幸福，夫妻俩宛如世外桃源的生活令人欣羡。谁知一封匿名信的到来，却撼动着妻和无辜的爱情与人生……|2014-03-13 11:32:29.540122|2014-03-13 11:32:29.540122|きいろいゾウ
1802|草原的椅子|/uploads/poster/草原的椅子/thumb_1_147_206_20121211110402643.jpg|0|成岛出|佐藤浩市, 西村雅彦, 吉濑美智子|剧情|2013年02月23日|           东日本大地震后的东京。婚姻破裂的远间宪太郎（佐藤浩市饰）与年幼的女儿相守，过着平凡安宁的生活。远间供职于一间照相机制造厂，工作期间他与作为客户的某社社长富樫重藏（西村雅彦饰）彼此熟稔，两个身处不同世代的男人渐渐成为莫逆之交，毫无顾虑的交换各自的心声。看似失去生活目标的远间和富樫，相互扶持摸索前进的方向。       在此期间，远间还结识了另外两个影响他的人生的人。一个是偶然邂逅的筱原贵志子（吉濑美智子饰），其哀愁忧虑的风姿令远间心底若有所动；另一个是饱受母亲（小池荣子饰）虐待、年仅4岁身心便背负了沉重伤痛的小男孩喜多川圭辅（贞多奏风饰）。       不同阶层、不同世代、不同性别，在命运的驱使下远间和这三个人彼此交错，心与心的距离逐步拉近。对于饱尝世态炎凉的大人们来说，圭辅的未来令他们深感忧虑。当他们偶然看到一张草原上放着孤零零一把椅子的照片时，心中仿佛感到前所未有的冲击。终于有一天，他们决定携手前往照片的拍摄地——被称作世界上最后的世外桃源——巴基斯坦的罕萨（Hunza）。       坐拥在喜马拉雅山的怀抱中，心与天的距离如此接近。桃源乡那清新纯净的空气荡涤着远间、富樫他们的心灵，一个决定在他们心中悄然而生……|2014-03-13 11:32:43.715183|2014-03-13 11:32:43.715183|草原の椅子
1803|手足情|/uploads/poster/手足情/thumb_1_147_206_20100809080449829.jpg|7|钟澍佳|苏有朋, 张智霖, 范冰冰|剧情|2002年11月27日|    泽(张智霖扮演)、聪(苏有朋扮演)、妹(范冰冰扮演)的父母在十五年前被黑帮杀死。失去双亲的兄妹无依无靠，被孤儿院收养，得到孤儿院院长(潘虹扮演)的悉心照顾。三兄妹与院长之女欣成了好朋友。哥哥泽又当爹又当娘，处处维护着弟妹，院长同泽商量，找人领养弟妹。为了弟妹将来着想，泽答应了。三兄妹从此分离，分别之际，完长替三人拍照留念，三个抱头痛哭。 　　    十五年后，已在国外留学毕业的聪带着女友回到香港，寻找失散的哥哥泽、妹妹青。此时的青已是深圳一所学校的教师，只有哥哥泽一直没有音讯。原来，当年泽在弟妹离开后，自己逃离了孤儿院，因为生活所逼，几经起伏，饱遭世人白眼，“无奈”只好投靠帮会。经过多年流打，泽得到帮会老大的信任，成为帮会骨干。谁知命运弄人，老大决定派泽绑架聪，欲向聪的父母勒索一笔巨款。老大并不清楚泽和聪的关系，更不知道泽的父母当年就是死于自己的手上。绑加行动中，泽处处保护着自己的弟弟，妹妹，并借机放走了他们。妹妹青忽然明拆白眼前的泽就是他们要寻找的大哥！泽终于在混乱中杀死了老大，为父母报仇，自己也身受重伤，成了植物人。 　　    三兄妹终于团聚。亲情浓于水，聪发誓要医好哥哥，让哥哥从此离开帮会，重新做人，三兄妹齐心闯天下。 |2014-03-13 11:32:45.113714|2014-03-13 11:32:45.113714|Reunion
1804|魔法禁书目录 剧场版|/uploads/poster/魔法禁书目录 剧场版/thumb_1_147_206_20120827093248472.jpg|6.2|锦织博|阿部敦, 井口裕香, 佐藤利奈|动画|2013年02月23日|        学院都市制造的宇宙电梯恩底弥翁（Endymion）即将完工之际，上条当麻（阿部敦 配音）和茵蒂克丝（井口裕香 配音）偶然结识了名为鸣护亚理纱的无能力者少女（等级为0）。因为共同拥有旺盛的食欲，茵蒂克丝与亚理纱情投意合。某天放学后，三人正享受快乐的时光，突然之间史提尔率领魔法师向他们袭来，而亚理纱正是他们袭击的目标。为何科学侧的亚理纱会遭到魔法侧群体的袭击？与此同时，学院都市女领导（日笠阳子 配音）带领秩序维持部队赶到，与魔法侧展开新一轮的较量……        |2014-03-13 11:32:51.583678|2014-03-13 11:32:51.583678|とある魔術の禁書目録 劇場版
1805|小好、小麻、佐和子|/uploads/poster/小好、小麻、佐和子/thumb_1_147_206_20120921084543109.jpg|5.9|御法川修|柴崎幸, 真木阳子, 寺岛忍|剧情|2012年10月20日|    影片对30-40岁的女性在事业和爱情上摇摆不定的生活状况进行了深刻详尽的描绘。小好，34岁，是一位咖啡店的女招待，暗恋着自己的上司，兴趣是烧饭；小麻，34岁，她是一位外表光鲜的OL，但是和自己的同事发生了地下恋情；佐和子，39岁，至今仍与母亲、祖母生活在一起，是一位单身的网站设计师，直至某一天忽然与高中同学擦出了火花。小好、小麻、佐和子这三位共同拥有10年友情的中年女性，应该如何面对自己生活中的烦恼呢？|2014-03-13 11:32:54.341817|2014-03-13 11:32:54.341817|すーちゃん まいちゃん さわ子さん
1806|电影 光之美少女 Max Heart 2 雪空的朋友|/uploads/poster/电影 光之美少女 Max Heart 2 雪空的朋友/thumb_1_147_206_20130304030938237.jpg|0|志水淳儿|本名阳子, 野上由加奈, 田中理惠|动画|2005年12月10日|　　某个晴朗的星期天，我－莎莎和乃香正在小茜学姊的章鱼烧店享受着愉快的时光时，突然出现了神秘男子！还在我们的面前分身成7个妖精！超吓人的！？而且这些妖精还对我们说：‘救救希望之园’。|2014-03-13 11:33:00.085826|2014-03-13 11:33:00.085826|Eiga futari wa purikyua max heart 2: Yuki-zora no tomodati
1807|相棒系列：X DAY|/uploads/poster/相棒系列：X DAY/thumb_1_147_206_20130425045850868.jpg|5.9|桥本一|川原和久, 田中圭, 及川光博|剧情/悬疑|2013年03月23日|    警视厅搜查一课刑事伊丹宪一（川原和久 饰）和系列初登场的网络犯罪对策课专门搜查官岩月彬（田中圭 饰）将担任本作的主人公。通常不外勤的网络犯罪对策课专门搜查官岩月特意前往某个杀人事件的现场调查。岩月和伊丹两人性格背景完全不同，这样的两人为了探案结成了搭档。随着调查的进展，巨大的黑幕渐渐浮出水面……|2014-03-13 11:33:05.091633|2014-03-13 11:33:05.091633|相棒シリーズ X DAY
1808|我们的交换日记|/uploads/poster/我们的交换日记/thumb_1_147_206_20130106111737896.jpg|0|内村光良|伊藤淳史, 小出惠介, 长泽雅美|剧情|2013年03月23日|            千叶县出身的田中洋平（伊藤淳史 饰）和甲本孝志（小出惠介 饰）自高中毕业后，便结伴朝着搞笑艺人的目标全速奔跑。他们将组合的名字定为“房总Swimmers”，自结成以来迄今已走过12个年头，可是而立之年的两人，不得不面对事业正走向下坡的严峻事实。长久以来，田中和甲本总在刻意回避谈论组合的未来。为了弄清前进的方向，经由甲本提议，他们试图通过交换日记的方法了解对方的想法。        在此之后，两个相交多年的大男孩展开了史无前例的真心话大碰撞。以此为契机，他们赌上全部的人生，朝着搞笑艺人大赛再次进军……|2014-03-13 11:33:09.300936|2014-03-13 11:33:09.300936|ボクたちの交換日記
1809|大丈夫3组|/uploads/poster/大丈夫3组/thumb_1_147_206_20121112091724130.jpg|0|广木隆一|国分太一, 余贵美子, 荣仓奈奈|剧情|2013年03月23日|        在樱花飞舞的四月，地处东京郊外的松浦西小学迎来了新的学期。此时此刻，5年3班的28名孩子们却迎来了一位与众不同的班主任教师。他叫赤尾慎之介（乙武洋匡 饰），是一位患有先天性四肢切断综合症（天生缺少四肢）的残疾人，所有行动必须依靠电动轮椅来完成。虽然当初因自身原因没能通过教员录用考试的相关测试，但是凭借在教育委员会任职的童年好友白石优作（国分太一饰）的积极推荐下，赤尾最终一圆成为教师的梦想，而白石也作为临时教师协助好友一同登上讲台。        虽然有过担任教师的经历，不过白石面对台下的孩子却紧张得说不出话来。此时一旁的赤尾则大方地进行自我介绍，“正如你们看到的，老师没有四肢，所以如果以后遇到困难的时候，还请大家多帮忙。”        在此后的岁月里，正进入青春期的孩子们经历着来自家庭、学校和人生的烦恼。白石和赤尾通力合作，在一次次失败和挫折中不断反省，总结经验，他们时而与同事、前辈发生分歧，时而则面对来自少年们的诘难和考验。在这两位特殊老师一遍遍“没关系、不要紧”的鼓励声中，5年3班的孩子们度过了难忘的一学年……|2014-03-13 11:33:10.185302|2014-03-13 11:33:10.185302|だいじょうぶ3組
1810|电影版儿童警察|/uploads/poster/电影版儿童警察/thumb_1_147_206_20130106111246387.jpg|6.5|福田雄一|铃木福, 胜地凉, 本田望结|动作/喜剧|2013年03月20日|        神奈川县警大黑署特殊搜查课的资深刑警们，在追查盘踞横滨的犯罪组织Red Venus过程中不慎落入圈套，吸入了神秘气体的刑警们竟然身形缩小，变成了一群看似未成年的儿童。虽然搜查课负责人大沼茂（铃木福 饰）及其下属林舞子（本田望结 饰）、渡边稔（镝木海智 饰）、野上浩二郎（相泽侑我 饰）等人为此烦恼不已，可还是必须按照总部的命令以儿童的身姿对Red Venus展开持续追查。        某日，卡佐吉斯坦总统即将访日，而警方也接到来自Red Venus的暗杀预告。不过总部出于保密的考虑，最终将特殊搜查课从总统警备队伍的名单出去除，此举令特搜的各位心情低落。在此期间，野上与当初作为大人时所交往的恋人绘里子（北乃纪伊 饰）重逢，按捺不住激动的心，而孩童的身姿又令他焦虑踌躇。        最终，特殊搜查课的各位能否组织Red Venus的阴谋？而他们能否恢复成成年人的模样？|2014-03-13 11:33:14.425839|2014-03-13 11:33:14.425839|コドモ警察
1811|樱，重逢的加奈子|/uploads/poster/樱，重逢的加奈子/thumb_1_147_206_20130306101037274.jpg|8.2|栗村实|广末凉子, 稻垣吾郎, 福田麻由子|剧情|2013年04月06日|            在一个樱花飞舞的美丽季节，背着崭新书包准备步入小学校园的小女孩加奈子因车祸意外死亡。不久前刚刚撒开女儿小手的母亲桐原容子（广末凉子 饰）目睹这场惨烈的事故，她痛心疾首，深感自责，极大的悲伤将其逼入绝境。无论如何也无法原谅自己的容子试图在女儿的房间内自杀，就在千钧一发的时刻她侥幸保出了性命。        冥冥之中，容子的人生从那一天起发生变化。她声称加奈子就在家中，并且每天都为看不见的女儿准备饭菜，和女儿聊天、玩耍、外出游玩。容子的丈夫信树（稻垣吾郎 饰）克制着心中的悲伤，妻子乖张的举止和言行让他倍感焦灼与烦躁，虽然无数次劝说，然而容子始终没有接受残酷现实的意思。桐原一家因女儿的突然离去而濒临崩溃。        如此彷徨绝望度过每一天，直到容子与名叫野口正美（福田麻由子 饰）的女孩邂逅。正美是一名高中女孩，但此时她已怀有身孕，无论如何她都决定将孩子生下来，并且以单身母亲的身份抚养孩子。看到正美的那一刻，容子便直觉感到“加奈子即将脱胎换骨回来（我的身边）”。        一个是刚刚失去孩子的母亲，一个是即将成为母亲的女孩，她们的邂逅将会引发怎样的故事呢？|2014-03-13 11:33:22.028548|2014-03-13 11:33:22.028548|桜、ふたたびの加奈子
1812|花样河童：开花！蝶之国的大冒险|/uploads/poster/花样河童：开花！蝶之国的大冒险/thumb_1_147_206_20130105012634183.jpg|0|野中和实|山口胜平, 绪方贤一, 中川里江|动画|2013年04月12日|    总是惹妈妈生气、被妈妈骂的花样河童，和朋友们聚在一起说妈妈的坏话。就在这时，从山灵村来的一些蝴蝶战士，将村里的妈妈们抢走了。花样河童和自己的伙伴们，同一个叫做ball的充满谜团的男子一起，开始了救援妈妈们的大冒险。|2014-03-13 11:33:27.268601|2014-03-13 11:33:27.268601|映画はなかっぱ　花さけ！パッカ～ん♪蝶の国の大冒険
1813|蜡笔小新2013剧场版：超美味！B级美食大逃亡|/uploads/poster/蜡笔小新2013剧场版：超美味！B级美食大逃亡/thumb_1_147_206_20130228104526403.jpg|8.6|桥本昌和|矢岛晶子, 楢桥美纪, 藤原启治|喜剧/动画|2013年04月20日|        所谓B级美食，是指炒饭、大阪烧、拉面、盖饭、咖喱等快捷、好吃又便宜的庶民料理。它是属于庶民阶层微小幸福的源泉，自然而然拥有最广泛的民众基础和支持率。然而如此物美价廉的美食竟然遭到A级美食机构最高统治者（中村悠一 配音）的嫉恨，此时此刻这个邪恶的家伙正悄无声息地开展针对B级美食的灭亡计划。        阳光明媚的一天，野原新之助（矢岛晶子 配音）和春日部的小伙伴结伴参加B级美食节，途中他们受到神秘人的委托，要他们将一罐调味汁送到美食节上。特殊任务到手，春日部防卫队的伙伴们携手出动。然而小新他们并不知道，这是一罐攸关B级美食存亡的重要调味汁。围绕着这罐最后的宝物，接二连三的战斗在防卫队和A级美食机构之间展开。为了所有庶民的幸福，小新！加油！|2014-03-13 11:33:28.499066|2014-03-13 11:33:28.499066|映画クレヨンしんちゃん　バカうまっ！Ｂ級グルメサバイバル！！
1814|剧场版命运石之门：负荷领域的既视感|/uploads/poster/剧场版命运石之门：负荷领域的既视感/thumb_1_147_206_20130409104217946.jpg|7.3|浜崎博嗣若林汉二佐藤卓哉|宫野真守, 花泽香菜, 今井麻美|动画|2013年04月20日|这是一部关于时间、空间和人性的哲学命题动画，描绘了当人类通过时间机器穿越时空时所带来的种种伦理难题。|2014-03-13 11:33:32.605237|2014-03-13 11:33:32.605237|劇場版 STEINS;GATE 負荷領域のデジャヴ
1815|假面骑士×超级战队×宇宙刑事 超级英雄大战Z|/uploads/poster/假面骑士×超级战队×宇宙刑事 超级英雄大战Z/thumb_1_147_206_20130605020233444.jpg|8.3|金田治|石垣佑磨, 白石隼也, 龙星凉|动作/科幻|2013年04月27日||2014-03-13 11:33:47.692591|2014-03-13 11:33:47.692591|仮面ライダー×スーパー戦隊×宇宙刑事 スーパーヒーロー大戦Z
1816|泡吧侦探2|/uploads/poster/泡吧侦探2/thumb_1_147_206_20130131104121656.jpg|0|桥本一|松田龙平, 大泉洋, 尾野真千子|喜剧/犯罪/剧情|2013年05月11日|    札幌薄野的私家侦探和他的搭档兼司机高田，两个人依旧干着危险的行当营生。某天二人的人妖朋友被人杀害了，而警察的调查迟迟没有进展，于是二人开始了自己的调查，并发现此事情貌似跟某个政治家有关。而突然一个叫做弓子的美女小提琴家出现在两位侦探面前——死去的人妖曾是这位小提琴手的光热粉丝——她要求侦探能够调查事情的真相。|2014-03-13 11:33:51.011829|2014-03-13 11:33:51.011829|探偵はBARにいる2
1817|县厅招待课|/uploads/poster/县厅招待课/thumb_1_147_206_20130312113508679.jpg|0|三宅喜重|锦户亮, 堀北真希, 高良健吾|剧情|2013年05月11日|    以高知县的旅游自然风光为舞台，讲述了为了振兴当地旅游业的 “款待课”职员们，想尽一切办法让当地旅游业复苏的奋斗故事。|2014-03-13 11:33:52.055387|2014-03-13 11:33:52.055387|県庁おもてなし課
1818|圣哥传剧场版|/uploads/poster/圣哥传剧场版/thumb_1_147_206_20130502093924319.jpg|0|高雄统子|森山未来, 星野源|喜剧/动画|2013年05月10日|拥有三十二相好、宝相庄严的佛陀（星野源 配音）与长发披肩、始终戴着荆棘王冠的耶稣（森山未来 配音），总算迎来了一次难得的带薪假期。经过一番考量，他们决定下凡来到日本，在这个四季分明的国度渡过三个月难忘的假期。两位圣者抵达日本东京，选择在立川的松田幸代阿婆（铃木玲子 配音）的松田公寓暂住。        既然来到了人间，佛陀和耶稣首先要遵守阿婆订下的种种铁则，此外还要小心不要轻易显露神迹。比如佛陀在劝善之时会大放佛光、三不五时会有小动物群集到公寓旁；耶稣会飘浮空中、在水上行走，感到压力和恐惧时额头的圣痕会淌血。        与当今这个复杂的时代相比，两位圣者着实有些格格不入。但是他们天然善良的性格，兼带无伤大雅吐槽戏谑为东京生活带来无限的乐趣。"最圣"的幸代阿婆、公寓附近的孩子们以及商店街的普通居民，共同见证着佛陀和耶稣那令人难忘的东瀛之旅……|2014-03-13 11:33:53.447363|2014-03-13 11:33:53.447363|聖☆おにいさん
1819|中学生圆山|/uploads/poster/中学生圆山/thumb_1_147_206_20130422114755803.jpg|0|宫藤官九郎|草剪刚, 仲村亨, 坂井真纪|剧情|2013年05月18日|       相貌平平的男孩圆山克也（平冈拓真 饰），是每日过着两点一线平凡生活的初中二年级学生。他来自一个普通家庭，上班族父亲（仲村亨 饰）朝九晚五奔波，拙朴的母亲（坂井真纪 饰）疯狂痴迷韩剧，妹妹（锅本凪凪美 饰）反应迟钝，懵懂无知。正值青春期的圆山每天锻炼，追求一个柔软的身体。但正像这个年龄段的男孩一样，他如此锻炼的背后藏着不可告人的下流疯狂秘密。为了进入那个充满邪念的世界，笨蛋少年可谓无所不用其极。        某天，圆山家所在公寓的楼上搬来一个新的住户，此人名叫下井辰夫（草剪刚 饰），是一名背景、工作和收入情况鲜为人知的单身父亲。虽然刚来此地时间不长，但下井轻松自然地融入到了小区的主妇圈中。        偶然一天，圆山和下井同乘一部电梯。下井一句低语道破了圆山"自我训练"的秘密，令这个少年大为恐慌。为了弄清下井看穿自己的原因，圆山尝试接近这个神秘的邻居。与此同时，小区附近发生杀人事件。圆山胡思乱想，自顾自将下井当成杀手，并在笔记本上写下了《冷血杀手 带子雄狼》的妄想故事。有趣的是，下井对圆山的妄想给予高度肯定，这两个忘年交的男人经常聚在一起，把小区内的人们幻想成各种各样的英雄：比如灵感来自韩国人电工的"泡菜锅处刑人"，取材自患有老年痴呆症老人的"认知症暴徒"，以及以圆山的父亲为蓝本设计"朝九晚五战士：水果队长"，当然克也也变成了超级英雄"中学生圆山"。        快乐的日子转瞬即逝，当某天圆山再次登门拜访时，却发现下井早已悄然离开，屋内只留下"中学生圆山"的面具。下井的身份始终是一个谜团……|2014-03-13 11:33:56.967264|2014-03-13 11:33:56.967264|中学生円山
1820|是我是我|/uploads/poster/是我是我/thumb_1_147_206_20130312113247377.jpg|0|三木聪|龟梨和也, 内田有纪, 加濑亮|喜剧|2013年05月25日|       永野均（龟梨和也 饰），男，28岁，系某家电量贩商店员工。他与母亲（木村绿子 饰）住在靠近郊外的普通街道上，日复一日过着平凡无味的生活。在家中永野三不五时被母亲碎碎念，在职场又经常遭到上司（加濑亮 饰）没头没脑的训斥，所负责的工作随时能由他人顶替，无足轻重。这个无论和家人还是同事都无法建立良好关系的年轻人，对人际关系越来越感到厌烦和棘手。        某天，永野在汉堡包快餐店鬼迷心窍拿走了邻座男人的手机，并且伪装成机主对男人的亲人进行手机诈骗。似乎从这一天开始，奇怪而搞笑的事情相继发生。未过多久，机主的母亲突然出现在永野面前，并且将其当作自己的儿子大树。吊诡的事情仍在继续，身着整齐套装且沉着冷静的上班族大树和染着茶色头发活泼率性的大学生阿直先后出现在永野面前，令他难以置信的是，大树（龟梨和也 饰）与阿直（龟梨和也 饰）竟然和自己长得一模一样！除此之外，三人无论从兴趣爱好、思维方式还是生活习惯全部如出一辙，超级融洽。对于永野这样一个十分自我的人来说，周围聚集着与自己完全合拍的"永野"该是多么令人兴奋的一件事啊！        接下来的日子里，婴儿永野、警察永野、刺青永野、高中生永野、巨乳永野、政客永野……来自各行各业的永野相继聚到永野家的小屋中。就像爬满猴子的猴山，永野将自己的小屋取名"我之山（俺山）"。厌倦并抵触与他人的交流，这样的心情使各种"永野"不断增殖，"我之山"变成了名副其实的永野乐园。        但是好景不长，当其中一名永野死在本体永野的面前时，他意识到一场危机正悄悄向他逼近，永野乌托邦终于面临崩塌的境地……|2014-03-13 11:34:01.082630|2014-03-13 11:34:01.082630|It's me, It's me
1821|亲吻|/uploads/poster/亲吻/thumb_1_147_206_20130524043520805.jpg|0|堤幸彦|贯地谷诗穗梨, 竹中直人, 田畑智子|剧情|2013年05月25日|       曾经创作过人气之作《长万部君（長万部くん）》的漫画家爱情一本（竹中直人 饰），因女儿的降生而突然搁笔。女儿真子出生之时，一本的妻子黯然离世。喜忧参半，孤独无助，这名漫画家不得不以一己之力担负起抚育女儿成长的重任，而他的漫画事业也荒废长达30年之久。30年，即便再怎样视若珍宝、养在闺中的女儿也总有出嫁的那一天罢。可是真子（贯地谷诗穗梨 饰）始终不曾离开父亲半步，只因她的心智一直停留在7岁的阶段。温柔纯洁的真子，衣食起居必须有人照顾。拥有一颗敏感纤细心灵的她即使被送入相关机构也会立刻逃出，历经沧桑的父亲一本是她唯一依靠。        暖暖春日里的一天，一本受聘成为向日葵庄的住宿佣工。向日葵庄将有精神障碍和缺陷的人群聚集在一起过集体生活，旨在帮助他们实现生活自理的目标。作为主导者的国村医生（平田满 饰）、国村的夫人真理子（麻生祐未 饰）和女儿小遥（桥本爱 饰）、说话稍显刻薄的员工袴田小姐（冈本丽 饰）、喜欢胡思乱想的小宇（宅间孝行 饰）、热爱摄影的仙波（岛田久作 饰）、高个子的赖先生（屋良学 饰）以及热衷与下流笑话的小岛（谷川功 饰），性格各异的一群人生活在同一片屋檐下，其乐融融，幸福满满。        天真无邪的小宇与除了一本外害怕一切男人的真子邂逅，令一本深感吃惊的是，真子竟然无所顾虑向小宇敞开心扉。温暖的向日葵庄，懒洋洋的气息在空气中弥漫，感染着一本父女开启固步自封的心灵。        在此期间，某周刊编辑夏目（伊藤高史 饰）登门拜访，转达了拥趸们呼吁爱情一本重执画笔的愿望。也许这样便能过上稳定的生活，也许这样便能实现未尽的梦想，但是现实的打击尾随而至。承受着命运不公对待的一本，能否等到小宇和真子走入婚礼殿堂的那一天……|2014-03-13 11:34:02.763580|2014-03-13 11:34:02.763580|くちづけ
1822|奇迹的苹果|/uploads/poster/奇迹的苹果/thumb_1_147_206_20130312111046444.jpg|0|中村义洋|阿部隆史, 菅野美穗, 山崎努|剧情|2013年06月08日|       20世纪70年代，青森县中津轻郡的岩木山迎来了一曾离家远行的归鸟。来者名叫木村秋则（阿部隆史 饰），如许多在经济高速增长时期出生的同龄人一样，他对汽车、机车、电吉他等现代化产品格外着迷，甚至比常人还要关注百倍。而相对于显得有些"落后"甚至"土得掉渣"的传统农业，自然不入秋则的法眼。        正所谓造物弄人，沐浴着现代化气息长大的"城市仔"秋则与自幼长在偏远山区的果农家女孩木村美荣子（菅野美穗 饰）相亲，两个人的缘分便这样交织在一起。相亲过后，秋则辞去大都会上班族的工作，入赘木村家与美荣子结为夫妇，朝着一名优秀果农的方向坚定前行。        此去经年，夫妇携手，相濡以沫，苹果园在他们的共同努力下变得生机勃勃。可是一起意外事件改变了木村夫妇的人生。按照长久以来的经验，果农每年要为苹果树喷洒十几次农药。美荣子常年从事这项有毒作业，皮肤不知不觉受到侵蚀，终于有一天她倒地不起，昏迷数日。妻子的意外令秋则受到极大触动，他就此做出培育无需喷洒农药的纯天然苹果的决定。这个大胆的想法在当时被认为是异想天开，痴人说梦，不过幸运的是秋则得到岳父征治（山崎努 饰）精神和财力上的全力支持。        探索的路上注定充满坎坷与艰难，反复尝试，反复失败。目标遥不可及，木村家却因此负债累累，他们离经叛道的举动也遭到周围农家的疏远和孤立。转眼十年过去，秋则的探索始终未见起色，木村家也到了风雨飘摇、濒临破产的窘地。这天，走投无路、心灰意冷的秋则独自步入岩木山，试图结束自己灰暗失败的人生。而就在空无一人的山间，他竟意外看到一株结着果实的野生苹果树！        命运之神终于向他露出了微笑……|2014-03-13 11:34:07.838106|2014-03-13 11:34:07.838106|奇跡のリンゴ
1823|深宅家中儿子的恋爱|/uploads/poster/深宅家中儿子的恋爱/thumb_1_147_206_20130313103356742.jpg|0|市井昌秀|星野源, 夏帆, 平泉成|恐怖|2013年06月08日|        在市政府工作的天雫健太郎（星野源 饰），因性格内敛羞涩的缘故，已是35岁的大龄却全然没有和女性交往的经历。每日里他往返单位和家的两端，羞于和他人交流的健太郎连午饭都跑回家来吃，养在盒子里的青蛙是他唯一的朋友。        健太郎的父母--寿男（平泉成 饰）和富美（森山良子 饰）看在眼里，急在心中，为了儿子的终身大事，他们以代理人的身份参加了相亲大会。功夫不负有心人，二老到底相中了一名美丽女孩--今井奈穗子（夏帆 饰）。正式见面当天，奈穗子随同身为某公司社长的父亲今井晃（大杉涟 饰）、母亲玲子（黑木瞳 饰）与天雫一家见面。望着眼前这名美丽恬静的女孩，健太郎封锁已久的心门骤然开启，他开始体会到恋爱的甜蜜。        然而事实上，奈穗子8岁时候生了一场病，导致视力受损，作为独生女的她多年来只能依靠溺爱她的父母，生活无法自理。残酷的现实并未阻断健太郎的决心，单单凭借"喜欢"二字，便足以让这个万年童贞小宅男火力全开，朝着自己心仪的女孩展开一系列充满热情的感情攻势。笨拙的初恋，需要他人时时呵护的女孩，这两个人的恋情何去何从？|2014-03-13 11:34:11.162534|2014-03-13 11:34:11.162534|箱入り息子の恋
